   ,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",06-04-2025 16:00,28.647622,77.315809,SO2,1,35,15
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",06-04-2025 16:00,28.647622,77.315809,CO,84,138,108
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",06-04-2025 16:00,28.695381,77.181665,SO2,16,91,48
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",06-04-2025 16:00,28.636429,77.201067,NH3,8,13,10
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",06-04-2025 16:00,28.636429,77.201067,SO2,12,37,19
India,Delhi,Delhi,"Mundka, Delhi - DPCC",06-04-2025 16:00,28.684678,77.076574,PM2.5,42,390,243
India,Delhi,Delhi,"Mundka, Delhi - DPCC",06-04-2025 16:00,28.684678,77.076574,NO2,33,91,62
India,Delhi,Delhi,"Mundka, Delhi - DPCC",06-04-2025 16:00,28.684678,77.076574,SO2,15,111,51
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",06-04-2025 16:00,28.60909,77.0325413,NO2,45,48,46
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",06-04-2025 16:00,28.570173,76.933762,NH3,8,12,9
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",06-04-2025 16:00,28.570173,76.933762,CO,31,65,41
India,Delhi,Delhi,"Narela, Delhi - DPCC",06-04-2025 16:00,28.822836,77.101981,PM10,105,412,202
India,Delhi,Delhi,"Narela, Delhi - DPCC",06-04-2025 16:00,28.822836,77.101981,NO2,11,49,26
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",06-04-2025 16:00,28.563262,77.186937,CO,2,115,17
India,Delhi,Delhi,"Rohini, Delhi - DPCC",06-04-2025 16:00,28.732528,77.11992,PM2.5,33,430,250
India,Delhi,Delhi,"Rohini, Delhi - DPCC",06-04-2025 16:00,28.732528,77.11992,NO2,3,109,54
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",06-04-2025 16:00,28.6514781,77.1473105,SO2,1,28,13
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",06-04-2025 16:00,28.5504249,77.2159377,NO2,43,45,44
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",06-04-2025 16:00,28.5504249,77.2159377,CO,23,107,44
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",06-04-2025 16:00,28.73282,77.170633,NH3,5,12,8
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",06-04-2025 16:00,28.73282,77.170633,CO,40,109,65
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",06-04-2025 16:00,28.73282,77.170633,OZONE,1,241,165
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",06-04-2025 16:00,28.58028,77.233829,NH3,14,29,19
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",06-04-2025 16:00,28.5918245,77.2273074,PM10,NA,NA,NA
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",06-04-2025 16:00,28.623763,77.287209,PM2.5,32,329,132
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",06-04-2025 16:00,28.623763,77.287209,NO2,19,143,80
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",06-04-2025 16:00,28.623763,77.287209,CO,16,103,30
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",06-04-2025 16:00,28.623763,77.287209,OZONE,1,257,189
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",06-04-2025 16:00,28.563262,77.186937,NH3,4,5,5
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",06-04-2025 16:00,28.6811736,77.3025234,PM10,95,189,134
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",06-04-2025 16:00,28.6811736,77.3025234,NH3,10,15,13
India,Delhi,Delhi,"ITO, Delhi - CPCB",06-04-2025 16:00,28.628624,77.24106,NH3,6,10,8
India,Delhi,Delhi,"ITO, Delhi - CPCB",06-04-2025 16:00,28.628624,77.24106,OZONE,1,43,25
India,Delhi,Delhi,"Narela, Delhi - DPCC",06-04-2025 16:00,28.822836,77.101981,NH3,7,14,9
India,Delhi,Delhi,"Narela, Delhi - DPCC",06-04-2025 16:00,28.822836,77.101981,SO2,10,61,32
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",06-04-2025 16:00,28.6573814,77.1585447,CO,104,140,113
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",06-04-2025 16:00,28.656756,77.227234,PM2.5,77,245,126
India,Delhi,Delhi,"DTU, Delhi - CPCB",06-04-2025 16:00,28.7500499,77.1112615,PM10,88,453,226
India,Delhi,Delhi,"DTU, Delhi - CPCB",06-04-2025 16:00,28.7500499,77.1112615,OZONE,26,53,27
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",06-04-2025 16:00,28.5710274,77.0719006,CO,30,129,46
India,Delhi,Delhi,"Bawana, Delhi - DPCC",06-04-2025 16:00,28.7762,77.051074,NO2,8,85,41
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",06-04-2025 16:00,28.699793,77.165453,PM2.5,60,425,240
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",06-04-2025 16:00,28.699793,77.165453,CO,45,94,69
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",06-04-2025 16:00,28.531346,77.190156,PM10,100,185,140
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",06-04-2025 16:00,28.656756,77.227234,NO2,78,187,129
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",06-04-2025 16:00,28.656756,77.227234,SO2,18,58,33
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",06-04-2025 16:00,28.656756,77.227234,CO,108,166,116
India,Delhi,Delhi,"DTU, Delhi - CPCB",06-04-2025 16:00,28.7500499,77.1112615,CO,16,49,42
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",06-04-2025 16:00,28.498571,77.26484,NO2,41,109,72
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",06-04-2025 16:00,28.498571,77.26484,NH3,1,9,6
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",06-04-2025 16:00,28.6811736,77.3025234,PM2.5,55,294,145
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",06-04-2025 16:00,28.6811736,77.3025234,NO2,12,73,27
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",06-04-2025 16:00,28.6811736,77.3025234,OZONE,8,58,38
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",06-04-2025 16:00,28.5710274,77.0719006,OZONE,5,106,63
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",06-04-2025 16:00,28.5627763,77.1180053,PM10,87,276,150
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",06-04-2025 16:00,28.7256504,77.2011573,PM10,63,329,166
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",06-04-2025 16:00,28.5512005,77.2735737,PM2.5,47,327,171
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",06-04-2025 16:00,28.695381,77.181665,PM10,111,403,227
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",06-04-2025 16:00,28.695381,77.181665,NH3,7,9,8
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",06-04-2025 16:00,28.498571,77.26484,OZONE,4,178,170
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",06-04-2025 16:00,28.695381,77.181665,PM2.5,70,402,257
India,Delhi,Delhi,"ITO, Delhi - CPCB",06-04-2025 16:00,28.628624,77.24106,SO2,11,28,16
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",06-04-2025 16:00,28.73282,77.170633,PM2.5,58,434,269
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",06-04-2025 16:00,28.73282,77.170633,PM10,111,498,311
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",06-04-2025 16:00,28.73282,77.170633,SO2,20,116,58
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",06-04-2025 16:00,28.58028,77.233829,PM2.5,20,303,103
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",06-04-2025 16:00,28.58028,77.233829,CO,39,110,59
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",06-04-2025 16:00,28.588333,77.221667,PM2.5,55,308,168
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",06-04-2025 16:00,28.588333,77.221667,NO2,26,171,83
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",06-04-2025 16:00,28.60909,77.0325413,PM10,107,271,164
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",06-04-2025 16:00,28.60909,77.0325413,NH3,8,10,9
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",06-04-2025 16:00,28.60909,77.0325413,SO2,2,20,11
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",06-04-2025 16:00,28.570173,76.933762,SO2,10,34,17
India,Delhi,Delhi,"Narela, Delhi - DPCC",06-04-2025 16:00,28.822836,77.101981,PM2.5,42,408,220
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",06-04-2025 16:00,28.56789,77.250515,SO2,11,42,25
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",06-04-2025 16:00,28.56789,77.250515,CO,19,74,24
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",06-04-2025 16:00,28.6573814,77.1585447,PM10,101,335,179
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",06-04-2025 16:00,28.530785,77.271255,PM10,112,300,193
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",06-04-2025 16:00,28.623763,77.287209,NH3,30,63,51
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",06-04-2025 16:00,28.623763,77.287209,SO2,9,12,10
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",06-04-2025 16:00,28.674045,77.131023,NO2,35,99,63
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",06-04-2025 16:00,28.5504249,77.2159377,PM2.5,65,344,203
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",06-04-2025 16:00,28.5504249,77.2159377,PM10,111,386,202
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",06-04-2025 16:00,28.710508,77.249485,SO2,12,53,23
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",06-04-2025 16:00,28.710508,77.249485,CO,22,100,50
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",06-04-2025 16:00,28.710508,77.249485,OZONE,2,202,156
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",06-04-2025 16:00,28.674045,77.131023,CO,32,81,45
India,Delhi,Delhi,"Pusa, Delhi - DPCC",06-04-2025 16:00,28.639652,77.146275,NO2,47,155,92
India,Delhi,Delhi,"Pusa, Delhi - DPCC",06-04-2025 16:00,28.639652,77.146275,SO2,14,60,29
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",06-04-2025 16:00,28.563262,77.186937,NO2,10,102,53
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",06-04-2025 16:00,28.563262,77.186937,SO2,16,69,42
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",06-04-2025 16:00,28.531346,77.190156,OZONE,8,210,191
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",06-04-2025 16:00,28.672342,77.31526,PM2.5,43,361,154
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",06-04-2025 16:00,28.672342,77.31526,PM10,97,288,167
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",06-04-2025 16:00,28.672342,77.31526,SO2,9,25,16
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",06-04-2025 16:00,28.611281,77.237738,CO,2,108,23
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",06-04-2025 16:00,28.636429,77.201067,PM10,61,218,121
India,Delhi,Delhi,"Mundka, Delhi - DPCC",06-04-2025 16:00,28.684678,77.076574,PM10,133,415,294
India,Delhi,Delhi,"Alipur, Delhi - DPCC",06-04-2025 16:00,28.815329,77.15301,PM10,85,428,218
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",06-04-2025 16:00,28.647622,77.315809,NH3,1,11,5
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",06-04-2025 16:00,28.58028,77.233829,PM10,95,245,154
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",06-04-2025 16:00,28.58028,77.233829,SO2,4,22,12
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",06-04-2025 16:00,28.58028,77.233829,OZONE,2,91,57
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",06-04-2025 16:00,28.5918245,77.2273074,CO,14,26,23
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",06-04-2025 16:00,28.611281,77.237738,PM10,79,228,137
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",06-04-2025 16:00,28.611281,77.237738,NO2,15,150,81
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",06-04-2025 16:00,28.636429,77.201067,PM2.5,5,336,134
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",06-04-2025 16:00,28.636429,77.201067,CO,8,38,19
India,Delhi,Delhi,"Mundka, Delhi - DPCC",06-04-2025 16:00,28.684678,77.076574,OZONE,5,94,60
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",06-04-2025 16:00,28.60909,77.0325413,CO,30,102,81
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",06-04-2025 16:00,28.570173,76.933762,PM2.5,15,348,132
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",06-04-2025 16:00,28.570173,76.933762,PM10,72,274,146
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",06-04-2025 16:00,28.5710274,77.0719006,PM2.5,48,378,196
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",06-04-2025 16:00,28.5710274,77.0719006,NO2,7,76,27
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",06-04-2025 16:00,28.5627763,77.1180053,PM2.5,22,184,76
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",06-04-2025 16:00,28.5627763,77.1180053,CO,32,68,51
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",06-04-2025 16:00,28.5627763,77.1180053,OZONE,5,141,80
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",06-04-2025 16:00,28.6811736,77.3025234,CO,20,118,83
India,Delhi,Delhi,"ITO, Delhi - CPCB",06-04-2025 16:00,28.628624,77.24106,PM2.5,49,343,153
India,Delhi,Delhi,"ITO, Delhi - CPCB",06-04-2025 16:00,28.628624,77.24106,CO,16,71,29
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",06-04-2025 16:00,28.73282,77.170633,NO2,50,234,117
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",06-04-2025 16:00,28.56789,77.250515,PM2.5,30,325,161
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",06-04-2025 16:00,28.56789,77.250515,NO2,14,90,52
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",06-04-2025 16:00,28.530785,77.271255,PM2.5,52,339,167
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",06-04-2025 16:00,28.530785,77.271255,NO2,29,125,82
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",06-04-2025 16:00,28.5512005,77.2735737,CO,30,127,56
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",06-04-2025 16:00,28.5512005,77.2735737,OZONE,26,266,255
India,Delhi,Delhi,"DTU, Delhi - CPCB",06-04-2025 16:00,28.7500499,77.1112615,SO2,65,75,68
India,Delhi,Delhi,"Bawana, Delhi - DPCC",06-04-2025 16:00,28.7762,77.051074,CO,15,68,35
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",06-04-2025 16:00,28.7256504,77.2011573,PM2.5,21,398,214
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",06-04-2025 16:00,28.695381,77.181665,OZONE,8,301,194
India,Delhi,Delhi,"Bawana, Delhi - DPCC",06-04-2025 16:00,28.7762,77.051074,PM10,108,414,237
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",06-04-2025 16:00,28.498571,77.26484,CO,4,114,19
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",06-04-2025 16:00,28.672342,77.31526,OZONE,4,238,167
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",06-04-2025 16:00,28.699793,77.165453,NO2,50,235,130
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",06-04-2025 16:00,28.530785,77.271255,OZONE,4,303,301
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",06-04-2025 16:00,28.623763,77.287209,PM10,105,276,169
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",06-04-2025 16:00,28.674045,77.131023,PM10,90,312,182
India,Delhi,Delhi,"Pusa, Delhi - DPCC",06-04-2025 16:00,28.639652,77.146275,PM10,92,233,158
India,Delhi,Delhi,"Rohini, Delhi - DPCC",06-04-2025 16:00,28.732528,77.11992,SO2,10,95,39
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",06-04-2025 16:00,28.6514781,77.1473105,PM2.5,142,351,294
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",06-04-2025 16:00,28.710508,77.249485,NH3,5,7,6
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",06-04-2025 16:00,28.531346,77.190156,NO2,9,97,50
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",06-04-2025 16:00,28.531346,77.190156,CO,16,62,25
India,Delhi,Delhi,"Alipur, Delhi - DPCC",06-04-2025 16:00,28.815329,77.15301,OZONE,1,12,8
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",06-04-2025 16:00,28.647622,77.315809,PM2.5,13,392,166
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",06-04-2025 16:00,28.695381,77.181665,NO2,21,128,72
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",06-04-2025 16:00,28.695381,77.181665,CO,11,72,28
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",06-04-2025 16:00,28.563262,77.186937,OZONE,8,17,14
India,Delhi,Delhi,"Rohini, Delhi - DPCC",06-04-2025 16:00,28.732528,77.11992,NH3,7,19,12
India,Delhi,Delhi,"Rohini, Delhi - DPCC",06-04-2025 16:00,28.732528,77.11992,CO,14,104,39
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",06-04-2025 16:00,28.6514781,77.1473105,NO2,54,90,71
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",06-04-2025 16:00,28.6514781,77.1473105,CO,26,76,35
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",06-04-2025 16:00,28.5504249,77.2159377,OZONE,13,53,27
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",06-04-2025 16:00,28.710508,77.249485,PM2.5,22,343,136
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",06-04-2025 16:00,28.710508,77.249485,PM10,75,443,176
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",06-04-2025 16:00,28.710508,77.249485,NO2,12,107,55
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",06-04-2025 16:00,28.58028,77.233829,NO2,95,215,160
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",06-04-2025 16:00,28.588333,77.221667,SO2,21,74,41
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",06-04-2025 16:00,28.5918245,77.2273074,PM2.5,NA,NA,NA
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",06-04-2025 16:00,28.611281,77.237738,NH3,15,20,17
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",06-04-2025 16:00,28.611281,77.237738,SO2,13,53,24
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",06-04-2025 16:00,28.611281,77.237738,OZONE,3,276,195
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",06-04-2025 16:00,28.656756,77.227234,PM10,NA,NA,NA
India,Delhi,Delhi,"DTU, Delhi - CPCB",06-04-2025 16:00,28.7500499,77.1112615,PM2.5,2,304,112
India,Delhi,Delhi,"DTU, Delhi - CPCB",06-04-2025 16:00,28.7500499,77.1112615,NO2,41,55,46
India,Delhi,Delhi,"DTU, Delhi - CPCB",06-04-2025 16:00,28.7500499,77.1112615,NH3,10,13,12
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",06-04-2025 16:00,28.498571,77.26484,PM2.5,38,331,168
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",06-04-2025 16:00,28.498571,77.26484,SO2,21,61,35
India,Delhi,Delhi,"Narela, Delhi - DPCC",06-04-2025 16:00,28.822836,77.101981,CO,10,48,26
India,Delhi,Delhi,"Narela, Delhi - DPCC",06-04-2025 16:00,28.822836,77.101981,OZONE,5,53,32
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",06-04-2025 16:00,28.6573814,77.1585447,PM2.5,31,358,154
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",06-04-2025 16:00,28.6573814,77.1585447,NO2,13,131,64
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",06-04-2025 16:00,28.6573814,77.1585447,OZONE,8,205,172
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",06-04-2025 16:00,28.530785,77.271255,SO2,12,33,20
India,Delhi,Delhi,"Bawana, Delhi - DPCC",06-04-2025 16:00,28.7762,77.051074,NH3,6,8,7
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",06-04-2025 16:00,28.7256504,77.2011573,NO2,15,26,20
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",06-04-2025 16:00,28.7256504,77.2011573,OZONE,9,86,51
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",06-04-2025 16:00,28.5512005,77.2735737,PM10,98,415,198
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",06-04-2025 16:00,28.5512005,77.2735737,NO2,30,178,115
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",06-04-2025 16:00,28.674045,77.131023,PM2.5,45,404,226
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",06-04-2025 16:00,28.674045,77.131023,NH3,4,10,7
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",06-04-2025 16:00,28.674045,77.131023,OZONE,1,305,79
India,Delhi,Delhi,"Pusa, Delhi - DPCC",06-04-2025 16:00,28.639652,77.146275,PM2.5,45,305,129
India,Delhi,Delhi,"Pusa, Delhi - DPCC",06-04-2025 16:00,28.639652,77.146275,CO,1,106,7
India,Delhi,Delhi,"Pusa, Delhi - DPCC",06-04-2025 16:00,28.639652,77.146275,OZONE,1,35,13
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",06-04-2025 16:00,28.6811736,77.3025234,SO2,3,11,7
India,Delhi,Delhi,"ITO, Delhi - CPCB",06-04-2025 16:00,28.628624,77.24106,PM10,78,199,125
India,Delhi,Delhi,"ITO, Delhi - CPCB",06-04-2025 16:00,28.628624,77.24106,NO2,10,83,36
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",06-04-2025 16:00,28.5710274,77.0719006,SO2,11,42,27
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",06-04-2025 16:00,28.570173,76.933762,OZONE,2,229,202
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",06-04-2025 16:00,28.699793,77.165453,SO2,24,102,56
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",06-04-2025 16:00,28.699793,77.165453,OZONE,5,303,206
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",06-04-2025 16:00,28.531346,77.190156,PM2.5,43,248,126
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",06-04-2025 16:00,28.531346,77.190156,NH3,8,11,10
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",06-04-2025 16:00,28.531346,77.190156,SO2,29,46,36
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",06-04-2025 16:00,28.672342,77.31526,NO2,18,103,50
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",06-04-2025 16:00,28.647622,77.315809,NO2,48,122,81
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",06-04-2025 16:00,28.647622,77.315809,OZONE,1,44,20
India,Delhi,Delhi,"Bawana, Delhi - DPCC",06-04-2025 16:00,28.7762,77.051074,PM2.5,48,435,250
India,Delhi,Delhi,"Alipur, Delhi - DPCC",06-04-2025 16:00,28.815329,77.15301,NO2,22,121,59
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",06-04-2025 16:00,28.563262,77.186937,PM2.5,65,339,214
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",06-04-2025 16:00,28.563262,77.186937,PM10,105,279,191
India,Delhi,Delhi,"Rohini, Delhi - DPCC",06-04-2025 16:00,28.732528,77.11992,PM10,95,425,265
India,Delhi,Delhi,"Rohini, Delhi - DPCC",06-04-2025 16:00,28.732528,77.11992,OZONE,2,172,96
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",06-04-2025 16:00,28.6514781,77.1473105,PM10,108,250,176
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",06-04-2025 16:00,28.6514781,77.1473105,NH3,4,8,6
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",06-04-2025 16:00,28.6514781,77.1473105,OZONE,16,60,43
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",06-04-2025 16:00,28.5504249,77.2159377,NH3,8,21,14
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",06-04-2025 16:00,28.5504249,77.2159377,SO2,24,80,63
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",06-04-2025 16:00,28.636429,77.201067,NO2,116,179,149
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",06-04-2025 16:00,28.636429,77.201067,OZONE,5,32,13
India,Delhi,Delhi,"Mundka, Delhi - DPCC",06-04-2025 16:00,28.684678,77.076574,NH3,6,9,7
India,Delhi,Delhi,"Mundka, Delhi - DPCC",06-04-2025 16:00,28.684678,77.076574,CO,9,58,32
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",06-04-2025 16:00,28.60909,77.0325413,PM2.5,74,246,145
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",06-04-2025 16:00,28.60909,77.0325413,OZONE,13,56,39
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",06-04-2025 16:00,28.570173,76.933762,NO2,60,127,92
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",06-04-2025 16:00,28.588333,77.221667,PM10,100,192,138
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",06-04-2025 16:00,28.5918245,77.2273074,NO2,NA,NA,NA
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",06-04-2025 16:00,28.5918245,77.2273074,OZONE,80,110,100
